Date,Time,LNA Voltage,LNA Thermistor (Ohm),LNA (C),SP4T Voltage,SP4T Thermistor (Ohm),SP4T (C),Load Voltage,Load-thermistor (Ohm),Load (C),Room_Temp(C)
04/23/2021,11:11:11,4.789623148441024,6990783.944817571,-94.49546607049322,2.4056919681033833,10022.348278317219,25.111258029616977,2.993862304877439,16481.09441444228,22.872367799529343,26.32394031701159
04/23/2021,11:11:41,4.781378669049445,36545567.33840304,-115.40144483649485,2.4007334392053963,10038.572170561943,25.071723920424404,2.9849418867206623,16476.059282988914,22.879228933745537,26.329523617587142
04/23/2021,11:12:11,4.7889077387990255,9810567.213248407,-99.01595269617965,2.395826715833209,9951.29548870556,25.285233574266044,2.989970723117949,16448.51720942828,22.91680131981957,26.32496582119893
04/23/2021,11:12:41,4.788598139109126,7875636.509306607,-96.09994801758575,2.3950138624641113,9940.90351419175,25.310793522468828,2.9886040440087527,16420.551242053614,22.955025024438896,26.323256647553364
04/23/2021,11:13:11,4.785230779932135,40932883.78085106,-116.73231566210285,2.394410698128013,9970.123141278318,25.239000243914404,2.9886842192272525,16496.97626598346,22.850741914661967,26.32439609665039
04/23/2021,11:13:42,4.807935168346376,11818853.983491287,-101.44647138564844,2.401286031480595,9921.172103970528,25.359405800393915,2.9992883169725246,16418.735294658014,22.957509601053232,26.32975150740657
04/23/2021,11:14:12,4.772848025801068,1502872.1785714286,-72.29168733291556,2.398925179662001,9933.104726703255,25.329994668072118,2.9828721326184677,16250.051229318085,23.189671508655522,26.333283799607443
04/23/2021,11:14:42,4.781124575280046,1774551.9632570161,-74.83361019838864,2.399733099171499,9925.339504465466,25.34912969904326,2.9885682735266528,16300.731162025666,23.119634027784684,26.328384168490118
04/23/2021,11:15:12,4.774287479339364,4328438.184462735,-87.8774705194694,2.3983886224305024,10008.197500036174,25.145798074572497,2.987320007047856,16487.602103310426,22.863503600982995,26.33214435051036
04/23/2021,11:15:42,4.790397764398222,3358191.5654751523,-84.26420824890454,2.406154517440882,9992.23983945971,25.18481313149789,2.996456281562132,16444.893107263848,22.921750562395005,26.33294196487833
04/23/2021,11:16:12,4.781556287995045,12482910.724675324,-102.15276000731049,2.402042145464293,10038.26925644728,25.07246141082379,2.9841907065965643,16440.54269411771,22.927693322409198,26.332030405600676
04/23/2021,11:16:42,4.79105150079522,46358259.68231047,-118.17913758411905,2.3945451458021125,9947.594432785918,25.29433326084387,2.989201041020351,16452.518456386173,22.911338466504844,26.33613242235009
04/23/2021,11:17:12,4.773738587458865,8156503.346366341,-96.5686641273754,2.4006631317060965,10051.20198110977,25.04099655229038,2.9848617115021625,16503.642425525362,22.84167181820203,26.33294196487833
04/23/2021,11:17:42,4.77942856104255,3448206.054912517,-84.64440153850896,2.395193948339511,9948.421595163216,25.29229921503088,2.9914373128840452,16475.219439410754,22.880373579967227,26.33818343072477
04/23/2021,11:18:12,4.785640290278934,46139332.76978417,-118.12438302205052,2.3950212632535113,9974.049027136614,25.229371939437158,2.988939546461552,16498.170545667366,22.84911665078141,26.33476508343358
04/23/2021,11:18:42,4.780744668090847,3915741.976978711,-86.46017660354849,2.395182847155411,9949.665190215295,25.289241485283924,2.9910611060895462,16472.651302030383,22.88387417644111,26.33852526545388
04/23/2021,11:19:12,4.785044526732236,2740023.724255804,-81.31161395975138,2.394064094491114,9901.121534386222,25.408913736415343,2.994947753989436,16442.727458290596,22.924708663693195,26.341032053467416
04/23/2021,11:19:43,4.78348049323904,1802128.8999672025,-75.06768115722812,2.4029265397975905,9943.640886458164,25.30405786410887,3.000372532619622,16454.15080043519,22.909110279786262,26.34593168458474
04/23/2021,11:20:13,4.780501675505548,1477850.2553633219,-72.03284327989499,2.409269016313374,9984.67474771944,25.203333121285482,2.9993339551738245,16413.836205805805,22.96421408168112,26.344450400758546
04/23/2021,11:20:43,4.775296453627561,4720559.525694615,-89.09447159614064,2.3923520452099183,9957.39711192266,25.270239822950714,2.981660870086671,16403.801134257646,22.977954321748314,26.344792235487716
04/23/2021,11:21:13,4.7832103644259405,4539738.55878187,-88.5474467539961,2.3957502410094094,9951.029030207135,25.28588858391595,2.9910426041160463,16465.008733250947,22.894295329401757,26.34695718877208
04/23/2021,11:21:43,4.774483600258463,12172002.289156625,-101.82727830010904,2.3990719619851006,10042.759126948331,25.061532652598316,2.983851503749065,16499.51972316294,22.84728075097445,26.345817739675
04/23/2021,11:22:13,4.7911995165832195,3819641.478881618,-86.10685918854719,2.397733652568604,9926.165574739545,25.347093315226402,2.993752526501339,16413.728896218956,22.964360961939178,26.346273519313854
04/23/2021,11:22:43,4.781481046636145,8282369.6755708745,-96.77306800866083,2.401987873008693,10030.022417524453,25.092549026570964,2.9844398665063636,16427.302053235373,22.945791305100784,26.344792235487716
04/23/2021,11:23:13,4.773504229127866,10467035.813471502,-99.86553926583116,2.3993137211055,10046.255431087991,25.05302605716406,2.983224903579867,16493.481419705997,22.855498725643997,26.347640858230307
